,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday
21672,291.66,0.0,0.0,40,4,859,0,0,0,0,0,0,0,1,0,0,0,0
23188,274.72,0.0,0.0,90,9,2434,0,0,0,0,0,0,0,1,0,0,0,0
19763,272.72,0.0,0.0,40,13,5518,0,0,0,0,0,0,0,1,0,0,0,0
24801,295.64,0.0,0.0,75,9,2048,0,0,0,0,0,0,0,1,0,0,0,0
7140,299.15,0.0,0.0,1,13,5154,0,0,0,0,0,0,0,1,0,0,0,0
11386,284.79,0.0,0.0,1,6,1530,0,0,0,0,0,0,0,1,0,0,0,0
13323,274.0,0.0,0.0,90,4,879,0,0,0,0,0,0,0,1,0,0,0,0
29502,261.14,0.0,0.0,90,2,269,0,0,0,0,0,0,0,1,0,0,0,0
30269,254.58,0.0,0.0,5,7,1911,0,0,0,0,0,0,0,1,0,0,0,0
7712,264.65,0.0,0.0,90,13,4708,0,0,0,0,0,0,0,1,0,0,0,0
39084,299.51,0.0,0.0,75,16,4485,0,0,0,0,0,0,0,1,0,0,0,0
10511,271.68,0.0,0.0,1,4,886,0,0,0,0,0,0,0,1,0,0,0,0
9187,275.02,0.0,0.0,5,19,3086,0,0,0,0,0,0,0,1,0,0,0,0
4000,297.48,0.0,0.0,1,2,596,0,0,0,0,0,0,0,1,0,0,0,0
28429,295.69,0.0,0.0,20,8,1568,0,0,0,0,0,0,0,1,0,0,0,0
28436,284.23,0.0,0.0,90,16,6305,0,0,0,0,0,0,0,1,0,0,0,0
36095,291.46,5.08,0.0,76,3,439,0,0,0,0,0,0,0,1,0,0,0,0
3357,275.09,0.0,0.0,90,19,3311,0,0,0,0,0,0,0,1,0,0,0,0
38252,303.95,0.0,0.0,75,16,5753,0,0,0,0,0,0,0,1,0,0,0,0
37833,276.43,0.0,0.0,90,18,4877,0,0,0,0,0,0,0,1,0,0,0,0
3464,285.96,0.0,0.0,1,19,3745,0,0,0,0,0,0,0,1,0,0,0,0
19362,295.43,0.0,0.0,92,10,3505,0,0,0,0,0,0,0,1,0,0,0,0
14556,262.54,0.0,0.0,90,17,5191,0,0,0,0,0,0,0,1,0,0,0,0
2080,296.39,0.0,0.0,0,21,2806,0,0,0,0,0,0,0,1,0,0,0,0
23040,264.21,0.0,0.0,90,16,6136,0,0,0,0,0,0,0,1,0,0,0,0
24956,298.68,0.0,0.0,20,10,4250,0,0,0,0,0,0,0,1,0,0,0,0
4451,294.29,0.0,0.0,20,23,1167,0,0,0,0,0,0,0,1,0,0,0,0
30924,291.58,0.0,0.0,1,21,3133,0,0,0,0,0,0,0,1,0,0,0,0
14505,294.47,0.0,0.0,76,10,4369,0,0,0,0,0,0,0,1,0,0,0,0
39450,280.74,0.0,0.0,1,6,5689,0,0,0,0,0,0,0,1,0,0,0,0
948,295.93,0.51,0.0,90,12,4959,0,0,0,0,0,0,0,1,0,0,0,0
22950,254.09,0.0,0.0,1,6,5292,0,0,0,0,0,0,0,1,0,0,0,0
10032,251.36,0.0,0.0,1,15,3584,0,0,0,0,0,0,0,1,0,0,0,0
16882,286.44,0.0,0.0,40,7,1486,0,0,0,0,0,0,0,1,0,0,0,0
39655,289.07,1.19,0.0,68,12,4518,0,0,0,0,0,0,0,1,0,0,0,0
23546,300.08,0.0,0.0,1,17,5223,0,0,0,0,0,0,0,1,0,0,0,0
17023,278.09,0.0,0.0,1,13,5686,0,0,0,0,0,0,0,1,0,0,0,0
11361,288.22,0.0,0.0,90,12,4742,0,0,0,0,0,0,0,1,0,0,0,0
20044,288.68,0.0,0.0,20,15,5317,0,0,0,0,0,0,0,1,0,0,0,0
15498,264.93,0.0,0.0,64,9,3307,0,0,0,0,0,0,0,1,0,0,0,0
42008,271.94,0.0,0.0,90,12,4093,0,0,0,0,0,0,0,1,0,0,0,0
17351,299.65,0.0,0.0,90,16,6511,0,0,0,0,0,0,0,1,0,0,0,0
36048,287.82,0.0,0.0,1,2,488,0,0,0,0,0,0,0,1,0,0,0,0
16632,268.66,0.0,0.0,40,19,3598,0,0,0,0,0,0,0,1,0,0,0,0
39974,260.22,0.0,0.0,20,12,5044,0,0,0,0,0,0,0,1,0,0,0,0
15020,276.48,0.0,0.0,1,10,4903,0,0,0,0,0,0,0,1,0,0,0,0
26226,296.35,0.0,0.0,75,20,3319,0,0,0,0,0,0,0,1,0,0,0,0
33804,258.36,0.0,0.0,75,16,4800,0,0,0,0,0,0,0,1,0,0,0,0
1571,304.18,0.0,0.0,40,17,5603,0,0,0,0,0,0,0,1,0,0,0,0
15998,288.38,0.0,0.0,1,3,367,0,0,0,0,0,0,0,1,0,0,0,0
17429,285.08,0.0,0.0,1,0,1446,0,0,0,0,0,0,0,1,0,0,0,0
38005,287.96,0.0,0.0,90,5,2793,0,0,0,0,0,0,0,1,0,0,0,0
40885,276.69,0.0,0.0,90,20,2556,0,0,0,0,0,0,0,1,0,0,0,0
16297,284.37,0.0,0.0,40,10,4857,0,0,0,0,0,0,0,1,0,0,0,0
2916,285.02,0.0,0.0,90,18,3654,0,0,0,0,0,0,0,1,0,0,0,0
14016,289.82,0.0,0.0,90,16,4588,0,0,0,0,0,0,0,1,0,0,0,0
20279,284.08,0.0,0.0,75,2,233,0,0,0,0,0,0,0,1,0,0,0,0
25281,271.26,0.0,0.0,75,0,765,0,0,0,0,0,0,0,1,0,0,0,0
30734,286.38,0.0,0.0,0,22,1468,0,0,0,0,0,0,0,1,0,0,0,0
32825,271.28,0.0,0.0,90,16,6898,0,0,0,0,0,0,0,1,0,0,0,0
41247,289.36,0.0,0.0,90,15,4573,0,0,0,0,0,0,0,1,0,0,0,0
16599,267.96,0.0,0.05,90,4,763,0,0,0,0,0,0,0,1,0,0,0,0
35986,280.15,0.0,0.0,90,2,253,0,0,0,0,0,0,0,1,0,0,0,0
24947,297.21,0.0,0.0,90,2,281,0,0,0,0,0,0,0,1,0,0,0,0
43160,287.65,0.76,0.0,90,0,527,0,0,0,0,0,0,0,1,0,0,0,0
36708,277.09,0.0,0.0,1,6,1200,0,0,0,0,0,0,0,1,0,0,0,0
13655,252.18,0.0,0.0,20,17,6111,0,0,0,0,0,0,0,1,0,0,0,0
35422,289.12,0.0,0.0,1,19,3372,0,0,0,0,0,0,0,1,0,0,0,0
8276,278.93,0.0,0.0,90,4,705,0,0,0,0,0,0,0,1,0,0,0,0
21637,274.61,0.0,0.0,75,23,1147,0,0,0,0,0,0,0,1,0,0,0,0
5469,271.75,0.0,0.0,1,0,710,0,0,0,0,0,0,0,1,0,0,0,0
35792,295.39,0.0,0.0,1,10,3333,0,0,0,0,0,0,0,1,0,0,0,0
29967,287.89,0.0,0.0,90,15,4875,0,0,0,0,0,0,0,1,0,0,0,0
17041,295.52,0.0,0.0,1,23,1069,0,0,0,0,0,0,0,1,0,0,0,0
10769,291.65,0.25,0.0,1,1,694,0,0,0,0,0,0,0,1,0,0,0,0
20768,267.12,0.0,0.0,75,3,315,0,0,0,0,0,0,0,1,0,0,0,0
30764,269.88,0.0,0.0,90,18,4439,0,0,0,0,0,0,0,1,0,0,0,0
29856,286.44,0.0,0.0,90,3,370,0,0,0,0,0,0,0,1,0,0,0,0
28365,260.49,0.0,0.0,90,17,5891,0,0,0,0,0,0,0,1,0,0,0,0
11188,289.92,0.0,0.0,1,0,1342,0,0,0,0,0,0,0,1,0,0,0,0
20536,273.68,0.0,0.0,90,15,5783,0,0,0,0,0,0,0,1,0,0,0,0
6255,266.36,0.0,0.0,90,1,327,0,0,0,0,0,0,0,1,0,0,0,0
33267,294.68,0.0,0.0,75,16,5927,0,0,0,0,0,0,0,1,0,0,0,0
33059,284.35,0.0,0.0,90,10,4296,0,0,0,0,0,0,0,1,0,0,0,0
10960,258.68,0.0,0.0,75,11,3433,0,0,0,0,0,0,0,1,0,0,0,0
2681,276.793,0.0,0.0,64,21,2614,0,0,0,0,0,0,0,1,0,0,0,0
19206,269.04,0.0,0.0,75,20,2590,0,0,0,0,0,0,0,1,0,0,0,0
33397,288.72,0.0,0.0,90,6,5094,0,0,0,0,0,0,0,1,0,0,0,0
5971,297.09,0.0,0.0,12,2,302,0,0,0,0,0,0,0,1,0,0,0,0
25593,291.41,0.0,0.0,90,3,320,0,0,0,0,0,0,0,1,0,0,0,0
38619,292.13,0.0,0.0,0,22,2777,0,0,0,0,0,0,0,1,0,0,0,0
21395,276.793,0.0,0.0,64,22,2847,0,0,0,0,0,0,0,1,0,0,0,0
33441,266.08,0.0,0.0,1,0,698,0,0,0,0,1,0,0,0,0,0,0,0
7662,273.21,0.0,0.0,90,23,927,0,0,0,0,0,0,0,1,0,0,0,0
1014,272.59,0.0,0.0,90,14,3933,0,0,0,0,0,0,0,1,0,0,0,0
21099,275.36,0.0,0.0,90,18,4431,0,0,0,0,0,0,0,1,0,0,0,0
38830,264.95,0.0,0.0,1,3,396,0,0,0,0,0,0,0,1,0,0,0,0
29329,296.19,0.0,0.0,20,11,4832,0,0,0,0,0,0,0,1,0,0,0,0
9931,276.3,0.0,0.0,90,5,2679,0,0,0,0,0,0,0,1,0,0,0,0
29678,262.17,0.0,0.0,40,10,4150,0,0,0,0,0,0,0,1,0,0,0,0
16512,300.48,0.0,0.0,0,15,4229,0,0,0,0,0,0,0,1,0,0,0,0
17886,286.12,0.51,0.0,90,14,5429,0,0,0,0,0,0,0,1,0,0,0,0
33280,282.88,0.0,0.0,1,2,250,0,0,0,0,0,0,0,1,0,0,0,0
16592,291.09,0.0,0.0,90,4,880,0,0,0,0,0,0,0,1,0,0,0,0
34591,259.62,0.0,0.0,40,16,6661,0,0,0,0,0,0,0,1,0,0,0,0
27765,287.86,0.0,0.0,75,16,6674,0,0,0,0,0,0,0,1,0,0,0,0
11733,277.196,0.0,0.0,0,0,721,0,0,0,0,0,0,0,1,0,0,0,0
23078,289.86,0.51,0.0,92,6,6289,0,0,0,0,0,0,0,1,0,0,0,0
15848,274.17,0.0,0.0,75,2,248,0,0,0,0,0,0,0,1,0,0,0,0
26623,295.21,0.0,0.0,90,23,1101,0,0,0,0,0,0,0,1,0,0,0,0
6258,270.89,0.0,0.0,75,22,1323,0,0,0,0,0,0,0,1,0,0,0,0
33874,270.95,0.0,0.0,90,11,4480,0,0,0,0,0,0,0,1,0,0,0,0
19105,285.86,0.0,0.0,1,6,1435,0,0,0,0,0,0,0,1,0,0,0,0
10470,291.03,0.0,0.0,20,23,2205,0,0,0,0,0,0,0,1,0,0,0,0
10805,292.86,0.0,0.0,90,18,4546,0,0,0,0,0,0,0,1,0,0,0,0
13404,276.793,0.0,0.0,64,22,1065,0,0,0,0,0,0,0,1,0,0,0,0
38239,290.55,0.0,0.0,40,4,871,0,0,0,0,0,0,0,1,0,0,0,0
34006,274.35,0.0,0.0,90,18,4297,0,0,0,0,0,0,0,1,0,0,0,0
33178,268.76,0.0,0.0,1,12,4312,0,0,0,0,0,0,0,1,0,0,0,0
22968,274.32,0.25,0.0,90,15,5651,0,0,0,0,0,0,0,1,0,0,0,0
12109,296.02,0.0,0.0,12,22,2854,0,0,0,0,0,0,0,1,0,0,0,0
982,293.28,0.0,0.0,40,9,4451,0,0,0,0,0,0,0,1,0,0,0,0
23275,286.34,0.0,0.0,92,6,6133,0,0,0,0,0,0,0,1,0,0,0,0
3081,273.95,0.0,0.0,90,23,903,0,0,0,0,0,0,0,1,0,0,0,0
2201,255.68,0.0,0.0,1,5,2503,0,0,0,0,0,0,0,1,0,0,0,0
23165,303.08,0.0,0.0,75,15,4425,0,0,0,0,0,0,0,1,0,0,0,0
25102,274.92,0.0,0.0,1,5,2864,0,0,0,0,0,0,0,1,0,0,0,0
22813,288.29,0.0,0.0,90,14,5395,0,0,0,0,0,0,0,1,0,0,0,0
36209,286.76,0.0,0.0,90,6,5773,0,0,0,0,0,0,0,1,0,0,0,0
10421,294.52,0.25,0.0,24,21,2403,0,0,0,0,0,0,0,1,0,0,0,0
32474,274.21,0.0,0.0,64,1,316,0,0,0,0,0,0,0,1,0,0,0,0
27597,276.29,0.0,0.0,75,18,4004,0,0,0,0,0,0,0,1,0,0,0,0
18364,291.58,0.0,0.0,40,17,6057,0,0,0,0,0,0,0,1,0,0,0,0
22428,285.39,0.0,0.0,90,2,285,0,0,0,0,0,0,0,1,0,0,0,0
24726,276.3,0.0,0.0,90,22,1652,0,0,0,0,0,0,0,1,0,0,0,0
554,283.46,0.0,0.0,90,22,1846,0,0,0,0,0,0,0,1,0,0,0,0
41257,294.3,0.0,0.0,40,23,2484,0,0,0,0,0,0,0,1,0,0,0,0
13958,288.11,0.93,0.0,90,3,315,0,0,0,0,0,0,0,1,0,0,0,0
1574,265.65,0.0,0.0,75,6,5834,0,0,0,0,0,0,0,1,0,0,0,0
13713,266.09,0.0,0.0,1,8,2903,0,0,0,0,0,0,0,1,0,0,0,0
4371,261.69,0.0,0.0,1,18,3629,0,0,0,0,0,0,0,1,0,0,0,0
5032,299.8,0.0,0.0,64,20,3032,0,0,0,0,0,0,0,1,0,0,0,0
11575,264.88,0.0,0.0,90,0,548,0,0,0,0,0,0,0,1,0,0,0,0
1249,252.64,0.0,0.0,40,13,4875,0,0,0,0,0,0,0,1,0,0,0,0
10520,293.55,0.0,0.0,75,13,4849,0,0,0,0,0,0,0,1,0,0,0,0
21652,270.28,0.0,0.0,90,11,1794,0,0,0,0,0,0,0,1,0,0,0,0
1714,280.88,0.0,0.0,1,23,914,0,0,0,0,0,0,0,1,0,0,0,0
32266,298.43,0.0,0.0,40,13,4873,0,0,0,0,0,0,0,1,0,0,0,0
8068,283.35,0.0,0.0,90,23,1740,0,0,0,0,0,0,0,1,0,0,0,0
36701,297.69,0.0,0.0,1,23,1069,0,0,0,0,0,0,0,1,0,0,0,0
39614,264.21,0.0,0.0,1,14,5393,0,0,0,0,0,0,0,1,0,0,0,0
12110,261.38,0.0,0.0,90,20,2755,0,0,0,0,0,0,0,1,0,0,0,0
35729,255.37,0.0,0.0,90,3,334,0,0,0,0,0,0,0,1,0,0,0,0
17108,267.51,0.0,0.0,40,1,759,0,0,0,0,0,0,0,1,0,0,0,0
16347,287.47,0.0,0.0,90,22,1542,0,0,0,0,0,0,0,1,0,0,0,0
5531,272.71,0.0,0.0,20,12,4816,0,0,0,0,0,0,0,1,0,0,0,0
20918,288.91,0.0,0.0,90,21,3135,0,0,0,0,0,0,0,1,0,0,0,0
16888,271.0,0.0,0.0,90,11,4691,0,0,0,0,0,0,0,1,0,0,0,0
23956,289.76,0.0,0.0,90,4,946,0,0,0,0,0,0,0,1,0,0,0,0
6733,284.88,0.0,0.0,1,0,548,0,0,0,0,0,0,0,1,0,0,0,0
31807,272.61,0.0,0.0,1,6,5446,0,0,0,0,0,0,0,1,0,0,0,0
5344,289.82,0.51,0.0,92,7,6866,0,0,0,0,0,0,0,1,0,0,0,0
37159,252.01,0.0,0.0,75,8,5674,0,0,0,0,0,0,0,1,0,0,0,0
22064,267.94,0.0,0.0,5,19,3333,0,0,0,0,0,0,0,1,0,0,0,0
30002,302.06,0.0,0.0,1,16,4427,0,0,0,0,0,0,0,1,0,0,0,0
42219,273.85,0.0,0.0,90,7,6177,0,0,0,0,0,0,0,1,0,0,0,0
19384,260.41,0.0,0.0,20,3,351,0,0,0,0,0,0,0,1,0,0,0,0
16945,274.08,0.0,0.0,90,17,4119,0,0,0,0,0,0,0,1,0,0,0,0
39924,290.86,0.0,0.0,90,21,2665,0,0,0,0,0,0,0,1,0,0,0,0
13800,305.68,0.0,0.0,40,13,4505,0,0,0,0,0,0,0,1,0,0,0,0
36636,287.58,0.0,0.0,8,11,4854,0,0,0,0,0,0,0,1,0,0,0,0
42666,270.22,0.0,0.0,1,5,2872,0,0,0,0,0,0,0,1,0,0,0,0
3707,301.41,0.25,0.0,12,19,3767,0,0,0,0,0,0,0,1,0,0,0,0
24662,296.25,0.25,0.0,40,13,4766,0,0,0,0,0,0,0,1,0,0,0,0
27855,265.24,0.0,0.0,20,10,2918,0,0,0,0,0,0,0,1,0,0,0,0
42370,270.12,0.0,0.0,64,5,432,0,0,0,0,0,0,0,1,0,0,0,0
3494,291.21,0.0,0.0,90,8,6369,0,0,0,0,0,0,0,1,0,0,0,0
1808,286.92,0.89,0.0,90,21,2901,0,0,0,0,0,0,0,1,0,0,0,0
31532,281.14,0.0,0.0,90,18,4569,0,0,0,0,0,0,0,1,0,0,0,0
28254,271.93,0.25,0.0,75,15,5515,0,0,0,0,0,0,0,1,0,0,0,0
12888,287.1,0.0,0.0,1,18,4563,0,0,0,0,0,0,0,1,0,0,0,0
19944,288.8,0.0,0.0,20,18,3525,0,0,0,0,0,0,0,1,0,0,0,0
31947,299.69,0.0,0.0,1,20,2673,0,0,0,0,0,0,0,1,0,0,0,0
28980,276.02,0.0,0.0,90,11,3701,0,0,0,0,0,0,0,1,0,0,0,0
19177,294.39,0.0,0.0,0,21,3121,0,0,0,0,0,0,0,1,0,0,0,0
38160,283.32,0.0,0.0,90,8,6112,0,0,0,0,0,0,0,1,0,0,0,0
574,272.48,0.0,0.0,90,1,340,0,0,0,0,0,0,0,1,0,0,0,0
26730,252.15,0.0,0.0,1,0,483,0,0,0,0,0,0,0,1,0,0,0,0
39887,271.58,0.0,0.0,5,15,5823,0,0,0,0,0,0,0,1,0,0,0,0
42633,293.66,0.0,0.0,75,12,4257,0,0,0,0,0,0,0,1,0,0,0,0
15757,285.05,0.0,0.0,75,16,4277,0,0,0,0,0,0,0,1,0,0,0,0
27871,275.42,0.0,0.0,90,5,2729,0,0,0,0,0,0,0,1,0,0,0,0
30173,273.33,0.0,0.0,90,18,4728,0,0,0,0,0,0,0,1,0,0,0,0
37262,298.77,0.0,0.0,0,15,5642,0,0,0,0,0,0,0,1,0,0,0,0
27065,295.05,0.0,0.0,90,9,4212,0,0,0,0,0,0,0,1,0,0,0,0
11410,280.58,0.0,0.0,1,11,5133,0,0,0,0,0,0,0,1,0,0,0,0
23089,296.79,0.0,0.0,1,22,2610,0,0,0,0,0,0,0,1,0,0,0,0
31788,270.29,0.0,0.0,1,22,1632,0,0,0,0,0,0,0,1,0,0,0,0
33207,283.67,0.0,0.0,90,2,319,0,0,0,0,0,0,0,1,0,0,0,0
30198,275.35,0.0,0.0,1,22,3711,0,0,0,0,0,0,0,1,0,0,0,0
7909,278.6,0.0,0.0,1,8,6518,0,0,0,0,0,0,0,1,0,0,0,0
25396,287.42,0.0,0.0,40,8,3748,0,0,0,0,0,0,0,1,0,0,0,0
32427,293.87,0.0,0.0,0,20,3190,0,0,0,0,0,0,0,1,0,0,0,0
6551,267.63,0.0,0.0,1,16,5814,0,0,0,0,0,0,0,1,0,0,0,0
10844,298.67,0.0,0.0,20,14,4569,0,0,0,0,0,0,0,1,0,0,0,0
22121,281.85,0.0,0.0,1,0,171,0,0,0,0,0,0,0,1,0,0,0,0
37628,258.36,0.0,0.0,90,2,314,0,0,0,0,0,0,0,1,0,0,0,0
20818,279.22,0.0,0.0,5,14,4018,0,0,0,0,0,0,0,1,0,0,0,0
13407,261.7,0.0,0.0,1,11,3262,0,0,0,0,0,0,0,1,0,0,0,0
18065,271.08,0.0,0.0,90,10,4406,0,0,0,0,0,0,0,1,0,0,0,0
14836,273.81,0.0,0.0,90,20,2727,0,0,0,0,0,0,0,1,0,0,0,0
32837,295.72,0.0,0.0,40,19,3268,0,0,0,0,0,0,0,1,0,0,0,0
37358,273.61,0.0,0.0,90,5,2422,0,0,0,0,0,0,0,1,0,0,0,0
35127,297.86,0.43,0.0,75,22,1570,0,0,0,0,0,0,0,1,0,0,0,0
11450,299.54,0.0,0.0,92,14,5278,0,0,0,0,0,0,0,1,0,0,0,0
711,295.64,0.0,0.0,1,21,2784,0,0,0,0,0,0,0,1,0,0,0,0
40934,276.0,0.0,0.0,75,10,4670,0,0,0,0,0,0,0,1,0,0,0,0
37666,275.22,0.0,0.0,90,9,2656,0,0,0,0,0,0,0,1,0,0,0,0
20224,299.35,0.0,0.0,1,13,4118,0,0,0,0,0,0,0,1,0,0,0,0
11313,277.02,0.0,0.0,90,14,5428,0,0,0,0,0,0,0,1,0,0,0,0
26879,294.13,0.0,0.0,88,20,2834,0,0,0,0,0,0,0,1,0,0,0,0
63,277.51,0.0,0.0,90,20,2372,0,0,0,0,0,0,0,1,0,0,0,0
17364,280.423,0.0,0.0,0,4,447,0,0,0,0,0,0,0,1,0,0,0,0
40951,273.95,0.0,0.0,75,5,2844,0,0,0,0,0,0,0,1,0,0,0,0
19382,272.91,0.0,0.0,90,14,4723,0,0,0,0,0,0,0,1,0,0,0,0
22939,282.82,0.0,0.0,1,4,833,0,0,0,0,0,0,0,1,0,0,0,0
8785,276.11,0.0,0.0,1,6,5789,0,0,0,0,0,0,0,1,0,0,0,0
27028,296.01,0.0,0.0,1,10,4357,0,0,0,0,0,0,0,1,0,0,0,0
39749,295.22,0.0,0.0,36,19,3233,0,0,0,0,0,0,0,1,0,0,0,0
371,291.86,0.0,0.0,75,9,4577,0,0,0,0,0,0,0,1,0,0,0,0
35467,265.5,0.0,0.0,90,0,705,0,0,0,0,0,0,0,1,0,0,0,0
24744,291.25,0.0,0.0,40,7,6468,0,0,0,0,0,0,0,1,0,0,0,0
24939,290.87,0.0,0.0,90,4,996,0,0,0,0,0,0,0,1,0,0,0,0
41662,258.3,0.0,0.0,1,7,6847,0,0,0,0,0,0,0,1,0,0,0,0
9910,288.76,0.0,0.0,1,14,6047,0,0,0,0,0,0,0,1,0,0,0,0
32603,272.79,0.0,0.0,5,8,5355,0,0,0,0,0,0,0,1,0,0,0,0
26505,271.89,0.0,0.0,90,13,4304,0,0,0,0,0,0,0,1,0,0,0,0
6782,299.58,0.0,0.0,40,12,4493,0,0,0,0,0,0,0,1,0,0,0,0
41294,294.9,0.0,0.0,40,19,3146,0,0,0,0,0,0,0,1,0,0,0,0
3674,271.64,0.0,0.0,5,11,4842,0,0,0,0,0,0,0,1,0,0,0,0
42278,271.33,0.0,0.0,1,14,4296,0,0,0,0,0,0,0,1,0,0,0,0
25132,296.09,0.0,0.0,8,19,3365,0,0,0,0,0,0,0,1,0,0,0,0
33691,298.01,0.0,0.0,1,12,4902,0,0,0,0,0,0,0,1,0,0,0,0
31957,295.29,0.0,0.0,1,0,750,0,0,0,0,0,0,0,1,0,0,0,0
9148,277.01,0.0,0.0,90,12,4212,0,0,0,0,0,0,0,1,0,0,0,0
34365,286.58,0.0,0.0,40,18,5355,0,0,0,0,0,0,0,1,0,0,0,0
15505,289.0,0.0,0.0,40,12,4968,0,0,0,0,0,0,0,1,0,0,0,0
4359,274.99,0.0,0.0,1,8,3342,0,0,0,0,0,0,0,1,0,0,0,0
20690,289.28,0.0,0.0,5,12,5120,0,0,0,0,0,0,0,1,0,0,0,0
43033,290.87,0.0,0.0,1,8,6211,0,0,0,0,0,0,0,1,0,0,0,0
23235,272.21,0.0,0.0,90,23,1853,0,0,0,0,0,0,0,1,0,0,0,0
15569,256.29,0.0,0.0,64,7,6193,0,0,0,0,0,0,0,1,0,0,0,0
17678,273.65,0.0,0.0,90,19,3195,0,0,0,0,0,0,0,1,0,0,0,0
4114,271.22,0.0,0.0,90,21,2517,0,0,0,0,0,0,0,1,0,0,0,0
11245,285.57,0.0,0.0,90,10,4613,0,0,0,0,0,0,0,1,0,0,0,0
16150,289.02,0.0,0.0,90,5,858,0,0,0,0,0,0,0,1,0,0,0,0
2758,275.01,0.0,0.0,90,11,4793,0,0,0,0,0,0,0,1,0,0,0,0
11421,291.8,1.78,0.0,90,5,551,0,0,0,0,0,0,0,1,0,0,0,0
30473,281.65,0.0,0.0,1,15,6137,0,0,0,0,0,0,0,1,0,0,0,0
33413,292.65,0.0,0.0,1,1,402,0,0,0,0,0,0,0,1,0,0,0,0
38823,293.15,0.0,0.0,90,14,5270,0,0,0,0,0,0,0,1,0,0,0,0
13253,291.88,0.0,0.0,1,7,6148,0,0,0,0,0,0,0,1,0,0,0,0
30068,288.16,0.0,0.0,88,18,4341,0,0,0,0,0,0,0,1,0,0,0,0
3333,275.32,0.0,0.0,20,7,1538,0,0,0,0,0,0,0,1,0,0,0,0
38898,270.65,0.0,0.0,90,14,3721,0,0,0,0,0,0,0,1,0,0,0,0
33255,302.75,0.0,0.0,1,18,3987,0,0,0,0,0,0,0,1,0,0,0,0
31154,293.75,1.2,0.0,92,19,3106,0,0,0,0,0,0,0,1,0,0,0,0
29602,258.59,0.0,0.0,90,10,3471,0,0,0,0,0,0,0,1,0,0,0,0
25958,276.05,0.0,0.0,90,18,3789,0,0,0,0,0,0,0,1,0,0,0,0
7917,295.57,0.0,0.0,68,18,4887,0,0,0,0,0,0,0,1,0,0,0,0
15781,285.26,0.0,0.0,1,23,1015,0,0,0,0,0,0,0,1,0,0,0,0
22542,250.92,0.0,0.0,5,18,3350,0,0,0,0,0,0,0,1,0,0,0,0
35227,278.6,0.0,0.0,64,13,4322,0,0,0,0,0,0,0,1,0,0,0,0
10180,268.96,0.0,0.0,1,5,2744,0,0,0,0,0,0,0,1,0,0,0,0
23969,288.74,0.0,0.0,40,14,5353,0,0,0,0,0,0,0,1,0,0,0,0
30144,270.53,0.0,0.0,90,2,577,0,0,0,0,0,0,0,1,0,0,0,0
2244,249.14,0.0,0.0,1,8,5750,0,0,0,0,0,0,0,1,0,0,0,0
25668,252.77,0.0,0.0,75,21,3244,0,0,0,0,0,0,0,1,0,0,0,0
30915,279.45,0.0,0.0,91,7,5777,0,0,0,0,0,0,0,1,0,0,0,0
17807,293.2,0.28,0.0,90,10,4056,0,0,0,0,0,0,0,1,0,0,0,0
5555,272.47,0.0,0.0,1,21,2863,0,0,0,0,0,0,0,1,0,0,0,0
5650,280.09,0.0,0.0,90,9,3729,0,0,0,0,0,0,0,1,0,0,0,0
40656,292.61,0.53,0.0,90,18,4746,0,0,0,0,0,0,0,1,0,0,0,0
719,264.97,0.0,0.0,90,0,652,0,0,0,0,0,0,0,1,0,0,0,0
32100,290.51,0.0,0.0,1,0,599,0,0,0,0,0,0,0,1,0,0,0,0
33363,293.37,0.0,0.0,1,0,684,0,0,0,0,0,0,0,1,0,0,0,0
11604,255.25,0.0,0.0,1,20,2441,0,0,0,0,0,0,0,1,0,0,0,0
36794,296.69,0.0,0.0,1,12,4273,0,0,0,0,0,0,0,1,0,0,0,0
26332,259.35,0.0,0.0,1,22,1935,0,0,0,0,0,0,0,1,0,0,0,0
22786,270.22,0.0,0.0,1,4,859,0,0,0,0,0,0,0,1,0,0,0,0
6558,293.3,0.0,0.0,75,15,4072,0,0,0,0,0,0,0,1,0,0,0,0
22518,289.74,0.0,0.0,90,11,4501,0,0,0,0,0,0,0,1,0,0,0,0
18559,267.51,0.0,0.0,1,5,2008,0,0,0,0,0,0,0,1,0,0,0,0
13644,271.41,0.0,0.0,90,23,2742,0,0,0,0,0,0,0,1,0,0,0,0
6715,287.94,0.0,0.0,1,8,2189,0,0,0,0,0,0,0,1,0,0,0,0
26490,290.45,0.0,0.0,75,2,212,0,0,0,0,0,0,0,1,0,0,0,0
3211,287.73,1.1,0.0,90,8,1598,0,0,0,0,0,0,0,1,0,0,0,0
3213,282.62,0.0,0.0,1,7,6227,0,0,0,0,0,0,0,1,0,0,0,0
31613,272.08,0.0,0.0,90,9,5197,0,0,0,0,0,0,0,1,0,0,0,0
14228,285.81,0.0,0.0,0,9,4477,0,0,0,0,0,0,0,1,0,0,0,0
22073,297.888,0.0,0.0,0,13,4033,0,0,0,0,0,0,0,1,0,0,0,0
20392,281.0,0.0,0.0,90,12,4489,0,0,0,0,0,0,0,1,0,0,0,0
